id,price,old_price,model,descript,width,height,rim,r_type,brand,country,inStock,tech,type,size,created_at,updated_at,img,img_big,class,active,slug,tube,type_arch,sort_id
388,8,0,TM 3000,,,,,,Trelleborg,Италия,0,182A8,,IF 800/70R32 ,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm3000.png,Сельхоз шины,1,if-80070r32-trelleborg-tm-3000-182a8,Бескамерная,Радиальная,2
389,8,0,TM 3000,,,,,,Trelleborg,Италия,0,184A8,,IF 800/70R38 CFO 184A8,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm3000.png,Сельхоз шины,1,if-80070r38-cfo-184a8-trelleborg-tm-3000-184a8,Бескамерная,Радиальная,2
390,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,155D,,500/60R22.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,50060r225-trelleborg-twin-radial-155d,Бескамерная,Радиальная,2
391,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,161D,,560/60R22.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,56060r225-trelleborg-twin-radial-161d,Бескамерная,Радиальная,2
392,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,159D,,580/65R22.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,58065r225-trelleborg-twin-radial-159d,Бескамерная,Радиальная,2
393,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,159D,,600/50R22.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,60050r225-trelleborg-twin-radial-159d,Бескамерная,Радиальная,2
394,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,165D,,600/55R26.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,60055r265-trelleborg-twin-radial-165d,Бескамерная,Радиальная,2
395,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,165D,,680/55R26.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,68055r265-trelleborg-twin-radial-165d,Бескамерная,Радиальная,2
396,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,170D,,710/50R26.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,71050r265-trelleborg-twin-radial-170d,Бескамерная,Радиальная,2
397,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,176D,,650/65R30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,65065r305-trelleborg-twin-radial-176d,Бескамерная,Радиальная,2
398,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,181D,,750/60R30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,75060r305-trelleborg-twin-radial-181d,Бескамерная,Радиальная,2
399,8,0,Twin Radial ,,,,,,Trelleborg,Италия,0,182D,,850/50R30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/twinradial.png,Сельхоз шины,1,85050r305-trelleborg-twin-radial-182d,Бескамерная,Радиальная,2
400,8,0,T414,,,,,,Trelleborg,Италия,0,125A8,,400/55-17.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,40055-175-trelleborg-t414-125a8,Бескамерная,Диагональная,2
401,8,0,T414,,,,,,Trelleborg,Италия,0,141A8,,500/60-26.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,50060-265-trelleborg-t414-141a8,Бескамерная,Диагональная,2
402,8,0,T414,,,,,,Trelleborg,Италия,0,148A8,,600/55-26.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,60055-265-trelleborg-t414-148a8,Бескамерная,Диагональная,2
403,8,0,T414,,,,,,Trelleborg,Италия,0,150A8,,600/55-30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,60055-305-trelleborg-t414-150a8,Бескамерная,Диагональная,2
404,8,0,T414,,,,,,Trelleborg,Италия,0,153A8,,600/60-30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,60060-305-trelleborg-t414-153a8,Бескамерная,Диагональная,2
405,8,0,T414,,,,,,Trelleborg,Италия,0,143A8,,750/45-30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,75045-305-trelleborg-t414-143a8,Бескамерная,Диагональная,2
406,8,0,T414,,,,,,Trelleborg,Италия,0,159A8,,750/50-30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,75050-305-trelleborg-t414-159a8,Бескамерная,Диагональная,2
407,8,0,T414,,,,,,Trelleborg,Италия,0,172A8,,800/55-30.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,80055-305-trelleborg-t414-172a8,Бескамерная,Диагональная,2
408,8,0,T414,,,,,,Trelleborg,Италия,0,176A8,,900/60-32,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,90060-32-trelleborg-t414-176a8,Бескамерная,Диагональная,2
409,8,0,T414,,,,,,Trelleborg,Италия,0,155A8,,710/55-34,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,71055-34-trelleborg-t414-155a8,Бескамерная,Диагональная,2
410,8,0,T414,,,,,,Trelleborg,Италия,0,161A8,,650/60-38,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,65060-38-trelleborg-t414-161a8,Бескамерная,Диагональная,2
411,8,0,T414,,,,,,Trelleborg,Италия,0,161A8,,710/65-38,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,71065-38-trelleborg-t414-161a8,Бескамерная,Диагональная,2
412,8,0,T414,,,,,,Trelleborg,Италия,0,163A8,,850/50-38,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,85050-38-trelleborg-t414-163a8,Бескамерная,Диагональная,2
413,8,0,T414,,,,,,Trelleborg,Италия,0,175A8,,850/60-38,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,85060-38-trelleborg-t414-175a8,Бескамерная,Диагональная,2
414,8,0,T414,,,,,,Trelleborg,Италия,0,161A8,,850/55-42,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t414.png,Сельхоз шины,1,85055-42-trelleborg-t414-161a8,Бескамерная,Диагональная,2
415,8,0,T421,,,,,,Trelleborg,Италия,0,115A8,,280/60-15.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t421.png,Сельхоз шины,1,28060-155-trelleborg-t421-115a8,Бескамерная,Диагональная,2
416,8,0,T478,,,,,,Trelleborg,Италия,0,128A8,,280/60-15.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t478.png,Сельхоз шины,1,28060-155-trelleborg-t478-128a8,TT,Диагональная,2
417,8,0,T404,,,,,,Trelleborg,Италия,0,145A8,,400/60-15.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t404.png,Сельхоз шины,1,40060-155-trelleborg-t404-145a8,Бескамерная,Диагональная,2
418,8,0,T478,,,,,,Trelleborg,Италия,0,145A8,,400/60-15.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t478.png,Сельхоз шины,1,40060-155-trelleborg-t478-145a8,Бескамерная,Диагональная,2
419,8,0,T421,,,,,,Trelleborg,Италия,0,133A8,,420/55-17,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t421.png,Сельхоз шины,1,42055-17-trelleborg-t421-133a8,Бескамерная,Диагональная,2
420,8,0,T404,,,,,,Trelleborg,Италия,0,131A8,,400/55-17.5,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/t404.png,Сельхоз шины,1,40055-175-trelleborg-t404-131a8,TT,Диагональная,2
421,8,0,T404,,,,,,Trelleborg,Италия,0,147A8,,400/55-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,40055-225-trelleborg-t404-147a8,TT,Диагональная,2
422,8,0,T404,,,,,,Trelleborg,Италия,0,146A8,,500/45-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,50045-225-trelleborg-t404-146a8,Бескамерная,Диагональная,2
423,8,0,T404,,,,,,Trelleborg,Италия,0,154A8,,560/45-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,56045-225-trelleborg-t404-154a8,Бескамерная,Диагональная,2
424,8,0,T404,,,,,,Trelleborg,Италия,0,155A8,,500/60-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,50060-225-trelleborg-t404-155a8,Бескамерная,Диагональная,2
425,8,0,T421,,,,,,Trelleborg,Италия,0,155A8,,500/60-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,50060-225-trelleborg-t421-155a8,Бескамерная,Диагональная,2
426,8,0,T404,,,,,,Trelleborg,Италия,0,158A8,,560/60-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,56060-225-trelleborg-t404-158a8,Бескамерная,Диагональная,2
427,8,0,T404,,,,,,Trelleborg,Италия,0,167A8,,560/60-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,56060-225-trelleborg-t404-167a8,Бескамерная,Диагональная,2
428,8,0,T404,,,,,,Trelleborg,Италия,0,156A8,,600/50-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,60050-225-trelleborg-t404-156a8,Бескамерная,Диагональная,2
429,8,0,T423,,,,,,Trelleborg,Италия,0,156A8,,600/50-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,60050-225-trelleborg-t423-156a8,Бескамерная,Диагональная,2
430,8,0,T404,,,,,,Trelleborg,Италия,0,158A8,,710/40-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,71040-225-trelleborg-t404-158a8,Бескамерная,Диагональная,2
431,8,0,T404,,,,,,Trelleborg,Италия,0,147A8,,400/60-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,40060-265-trelleborg-t404-147a8,TT,Диагональная,2
432,8,0,T421,,,,,,Trelleborg,Италия,0,159A8,,500/60-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,50060-265-trelleborg-t421-159a8,Бескамерная,Диагональная,2
433,8,0,T404,,,,,,Trelleborg,Италия,0,166A8,,600/55-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,60055-265-trelleborg-t404-166a8,Бескамерная,Диагональная,2
434,8,0,T421,,,,,,Trelleborg,Италия,0,166A8,,600/55-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,60055-265-trelleborg-t421-166a8,Бескамерная,Диагональная,2
435,8,0,T404,,,,,,Trelleborg,Италия,0,169A8,,710/45-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,71045-265-trelleborg-t404-169a8,Бескамерная,Диагональная,2
436,8,0,T423,,,,,,Trelleborg,Италия,0,169A8,,710/45-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,71045-265-trelleborg-t423-169a8,Бескамерная,Диагональная,2
437,8,0,T404,,,,,,Trelleborg,Италия,0,172A8,,800/40-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,80040-265-trelleborg-t404-172a8,Бескамерная,Диагональная,2
438,8,0,T423,,,,,,Trelleborg,Италия,0,172A8,,800/40-26.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,80040-265-trelleborg-t423-172a8,Бескамерная,Диагональная,2
439,8,0,T421,,,,,,Trelleborg,Италия,0,171A8,,600/60-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,60060-305-trelleborg-t421-171a8,Бескамерная,Диагональная,2
440,8,0,T404,,,,,,Trelleborg,Италия,0,173A8,,650/65-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,65065-305-trelleborg-t404-173a8,Бескамерная,Диагональная,2
441,8,0,T404,,,,,,Trelleborg,Италия,0,175A8,,710/50-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,71050-305-trelleborg-t404-175a8,Бескамерная,Диагональная,2
442,8,0,T423,,,,,,Trelleborg,Италия,0,175A8,,710/50-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,71050-305-trelleborg-t423-175a8,Бескамерная,Диагональная,2
443,8,0,T404,,,,,,Trelleborg,Италия,0,178A8,,750/60-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,75060-305-trelleborg-t404-178a8,Бескамерная,Диагональная,2
444,8,0,T421,,,,,,Trelleborg,Италия,0,178A8,,750/60-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,75060-305-trelleborg-t421-178a8,Бескамерная,Диагональная,2
445,8,0,T404,,,,,,Trelleborg,Италия,0,178A8,,800/45-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,80045-305-trelleborg-t404-178a8,Бескамерная,Диагональная,2
446,8,0,T423,,,,,,Trelleborg,Италия,0,178A8,,800/45-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,80045-305-trelleborg-t423-178a8,Бескамерная,Диагональная,2
447,8,0,T404,,,,,,Trelleborg,Италия,0,179A8,,850/50-30.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t404.png,Сельхоз шины,1,85050-305-trelleborg-t404-179a8,Бескамерная,Диагональная,2
448,8,0,T423,,,,,,Trelleborg,Италия,0,160D,,"620/50B22,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,62050b225-trelleborg-t423-160d,Бескамерная,Диагональная,2
449,8,0,T422,,,,,,Trelleborg,Италия,0,160D,,"650/45B22,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t422.png,Сельхоз шины,1,65045b225-trelleborg-t422-160d,Бескамерная,Диагональная,2
450,8,0,T423,,,,,,Trelleborg,Италия,0,161D,,"710/40B22,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,71040b225-trelleborg-t423-161d,Бескамерная,Диагональная,2
451,8,0,T421,,,,,,Trelleborg,Италия,0,166D,,"620/55B26,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t421.png,Сельхоз шины,1,62055b265-trelleborg-t421-166d,Бескамерная,Диагональная,2
452,8,0,T428,,,,,,Trelleborg,Италия,0,172D,,"650/60-26,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t428.png,Сельхоз шины,1,65060-265-trelleborg-t428-172d,Бескамерная,Диагональная,2
453,8,0,T428,,,,,,Trelleborg,Италия,0,168D,,"650/55B30,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t428.png,Сельхоз шины,1,65055b305-trelleborg-t428-168d,Бескамерная,Диагональная,2
454,8,0,T428,,,,,,Trelleborg,Италия,0,173D,,"750/50B30,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t428.png,Сельхоз шины,1,75050b305-trelleborg-t428-173d,Бескамерная,Диагональная,2
455,8,0,T423,,,,,,Trelleborg,Италия,0,176D,,"850/45B30,5",0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t423.png,Сельхоз шины,1,85045b305-trelleborg-t423-176d,Бескамерная,Диагональная,2
456,8,0,T428 EXC,,,,,,Trelleborg,Италия,0,161A8,,600/50-22.5,0000-00-00 00:00:00,2015-10-15 09:47:53,,/img/tires/t428exc.png,Индустриальные шины,1,60050-225-trelleborg-t428-exc-161a8,Бескамерная,Диагональная,2
457,8,0,T422 EXC,,,,,,Trelleborg,Италия,0,162A8,,650/45-22.5,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t422exc.png,Индустриальные шины,1,65045-225-trelleborg-t422-exc-162a8,Бескамерная,Диагональная,2
458,8,0,T428 EXC,,,,,,Trelleborg,Италия,0,163A8,,710/40-22.5,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t428exc.png,Индустриальные шины,1,71040-225-trelleborg-t428-exc-163a8,Бескамерная,Диагональная,2
459,8,0,T459HD,,,,,,Trelleborg,Италия,0,154A8,,420/70B24,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t459hd.png,Индустриальные шины,1,42070b24-trelleborg-t459hd-154a8,Бескамерная,Диагональная,2
460,8,0,T459HD,,,,,,Trelleborg,Италия,0,157A8,,480/70B28,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t459hd.png,Индустриальные шины,1,48070b28-trelleborg-t459hd-157a8,Бескамерная,Диагональная,2
461,8,0,T459HD,,,,,,Trelleborg,Италия,0,162A8,,520/70B30,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t459hd.png,Индустриальные шины,1,52070b30-trelleborg-t459hd-162a8,Бескамерная,Диагональная,2
462,8,0,T459HD,,,,,,Trelleborg,Италия,0,171A8,,520/70B34,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t459hd.png,Индустриальные шины,1,52070b34-trelleborg-t459hd-171a8,Бескамерная,Диагональная,2
463,8,0,T459HD,,,,,,Trelleborg,Италия,0,175A8,,620/60B34,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t459hd.png,Индустриальные шины,1,62060b34-trelleborg-t459hd-175a8,Бескамерная,Диагональная,2
464,8,0,T409,,,,,,Trelleborg,Италия,0,158A8,,23.1-26,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t409.png,Индустриальные шины,1,231-26-trelleborg-t409-158a8,Бескамерная,Диагональная,2
465,8,0,T307,,,,,,Trelleborg,Италия,0,97A8,,"200/95-12 (7,00-12)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t307.png,Сельхоз шины,1,20095-12-700-12-trelleborg-t307-97a8,Бескамерная,Диагональная,2
466,8,0,AF 302,,,,,,Trelleborg,Италия,0,101A8,,"200/95-12 (7,00-12)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw302.png,Сельхоз шины,1,20095-12-700-12-trelleborg-af-302-101a8,Бескамерная,Диагональная,2
467,8,0,AW 305,,,,,,Trelleborg,Италия,0,8 PR,,10.0/80-12,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,10080-12-trelleborg-aw-305-8-pr,Бескамерная,Диагональная,2
468,8,0,AW 305,,,,,,Trelleborg,Италия,0,10 PR,,10.0/80-12,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,10080-12-trelleborg-aw-305-10-pr,Бескамерная,Диагональная,2
469,8,0,AF 302,,,,,,Trelleborg,Италия,0,121A8,,"260/90-13 (9,00-13)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/af302.png,Сельхоз шины,1,26090-13-900-13-trelleborg-af-302-121a8,Бескамерная,Диагональная,2
470,8,0,AW 305,,,,,,Trelleborg,Италия,0,116A8,,"260/70-15.3 (10,0/75-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,26070-153-10075-153-trelleborg-aw-305-116a8,Бескамерная,Диагональная,2
471,8,0,AW 305,,,,,,Trelleborg,Италия,0,126A8,,"260/70-15.3 (10,0/75-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,26070-153-10075-153-trelleborg-aw-305-126a8,Бескамерная,Диагональная,2
472,8,0,AW 305,,,,,,Trelleborg,Италия,0,131A8,,"260/70-15.3 (10,0/75-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,26070-153-10075-153-trelleborg-aw-305-131a8,Бескамерная,Диагональная,2
473,8,0,AW 305,,,,,,Trelleborg,Италия,0,132A8,,"300/80-15.3 (11,5/80-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,30080-153-11580-153-trelleborg-aw-305-132a8,Бескамерная,Диагональная,2
474,8,0,AW 305,,,,,,Trelleborg,Италия,0,141A8,,"300/80-15.3 (11,5/80-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,30080-153-11580-153-trelleborg-aw-305-141a8,Бескамерная,Диагональная,2
475,8,0,T452,,,,,,Trelleborg,Италия,0,132A8,,"300/80-15,3 (11,5/80-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t452.png,Сельхоз шины,1,30080-153-11580-153-trelleborg-t452-132a8,Бескамерная,Диагональная,2
476,8,0,AW 305,,,,,,Trelleborg,Италия,0,145A8,,"320/80-15.3 (12,5/80-15,3)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,32080-153-12580-153-trelleborg-aw-305-145a8,Бескамерная,Диагональная,2
477,8,0,AF 302,,,,,,Trelleborg,Италия,0,100A8,,"180/90-16 (6,00-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/af302.png,Сельхоз шины,1,18090-16-600-16-trelleborg-af-302-100a8,Бескамерная,Диагональная,2
478,8,0,AF 302,,,,,,Trelleborg,Италия,0,108A8,,"190/90-16 (6,50-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/af302.png,Сельхоз шины,1,19090-16-650-16-trelleborg-af-302-108a8,Бескамерная,Диагональная,2
479,8,0,AF 302,,,,,,Trelleborg,Италия,0,111A8,,"200/90-16 (7,00-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/af302.png,Сельхоз шины,1,20090-16-700-16-trelleborg-af-302-111a8,Бескамерная,Диагональная,2
480,8,0,AF 302,,,,,,Trelleborg,Италия,0,120A8,,"210/95-16 (7,50-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/af302.png,Сельхоз шины,1,21095-16-750-16-trelleborg-af-302-120a8,Бескамерная,Диагональная,2
481,8,0,AW 305,,,,,,Trelleborg,Италия,0,134A8,,"260/70-16 (10,5/65-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,26070-16-10565-16-trelleborg-aw-305-134a8,Бескамерная,Диагональная,2
482,8,0,AW 305,,,,,,Trelleborg,Италия,0,140A8,,"340/55-16 (13,0/55-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,34055-16-13055-16-trelleborg-aw-305-140a8,Бескамерная,Диагональная,2
483,8,0,AW 305,,,,,,Trelleborg,Италия,0,137A8,,"360/70-16 (13,0/75-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,36070-16-13075-16-trelleborg-aw-305-137a8,Бескамерная,Диагональная,2
484,8,0,AW 305,,,,,,Trelleborg,Италия,0,148A8,,"360/65-16 (14,0/65-16)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,36065-16-14065-16-trelleborg-aw-305-148a8,Бескамерная,Диагональная,2
485,8,0,AW 305,,,,,,Trelleborg,Италия,0,138A8,,"380/55-17 (15,0/55-17)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,38055-17-15055-17-trelleborg-aw-305-138a8,Бескамерная,Диагональная,2
486,8,0,AW 305,,,,,,Trelleborg,Италия,0,146A8,,"480/45-17 (19,0/45-17)",0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw305.png,Сельхоз шины,1,48045-17-19045-17-trelleborg-aw-305-146a8,Бескамерная,Диагональная,2
487,8,0,AW309,,,,,,Trelleborg,Италия,0,149A8,,500/50-17,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/aw309.png,Сельхоз шины,1,50050-17-trelleborg-aw309-149a8,Бескамерная,Диагональная,2
488,8,0,T306,,,,,,Trelleborg,Италия,0,159A8,,520/50-17,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/t306.png,Сельхоз шины,1,52050-17-trelleborg-t306-159a8,Бескамерная,Диагональная,2
489,8,0,RT HS,,,,,,Trelleborg,Италия,0,154F,,555/45-17,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/rths.png,Сельхоз шины,1,55545-17-trelleborg-rt-hs-154f,Бескамерная,Диагональная,2
490,8,0,TD27,,,,,,Trelleborg,Италия,0,4 PR (66A6),,4.00-15,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,400-15-trelleborg-td27-4-pr-66a6,Камерная,Диагональная,2
491,8,0,TD27,,,,,,Trelleborg,Италия,0,6 PR (82A6),,5.00-15,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,500-15-trelleborg-td27-6-pr-82a6,Камерная,Диагональная,2
492,8,0,TD27,,,,,,Trelleborg,Италия,0,6 PR (86A6),,5.50-16,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,550-16-trelleborg-td27-6-pr-86a6,Камерная,Диагональная,2
493,8,0,TD27,,,,,,Trelleborg,Италия,0,8 PR (94A6),,6.00-16,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,600-16-trelleborg-td27-8-pr-94a6,Камерная,Диагональная,2
494,8,0,TD27,,,,,,Trelleborg,Италия,0,8 PR (98A6),,6.50-16,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,650-16-trelleborg-td27-8-pr-98a6,Камерная,Диагональная,2
495,8,0,TD27,,,,,,Trelleborg,Италия,0,8 PR (103A6),,7.50-16,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,750-16-trelleborg-td27-8-pr-103a6,Камерная,Диагональная,2
496,8,0,TD27,,,,,,Trelleborg,Италия,0,10 PR (109A6),,7.50-16,0000-00-00 00:00:00,2015-10-15 09:47:54,,/img/tires/td27.png,Сельхоз шины,1,750-16-trelleborg-td27-10-pr-109a6,Камерная,Диагональная,2
